name,score
 D358-0758,-7.2
 D358-0761,-7.2
 D358-0763,-7.2
 D358-0871,-7.2
 D358-0872,-7.2
 D358-0886,-7.2
 D358-0888,-7.2
 D358-0891,-7.2
 D358-0895,-7.2
 D358-0939,-7.2
 D358-0952,-7.2
 D358-1124,-7.2
 D358-1133,-7.2
 D358-1137,-7.2
 D358-1152,-7.2
 D358-1159,-7.2
 D358-1167,-7.2
 D358-1230,-7.2
 D358-1236,-7.2
 D358-1657,-7.2
 D358-1667,-7.2
 D358-1668,-7.2
 D358-1676,-7.2
 D358-1705,-7.2
 D358-1711,-7.2
 D358-1731,-7.2
 D358-1737,-7.2
 D358-1752,-7.2
 D358-2545,-7.2
 D358-2577,-7.2
 D358-2595,-7.2
 D512-0012,-7.2
 D512-0019,-7.2
 D512-0020,-7.2
 D512-0058,-7.2
 D512-0069,-7.2
 D512-0075,-7.2
 D512-0076,-7.2
 D512-0082,-7.2
 D512-0083,-7.2
 D512-0091,-7.2
 D512-0112,-7.2
 D512-0127,-7.2
 D512-0146,-7.2
 D512-0149,-7.2
 D512-0156,-7.2
 D512-0161,-7.2
 D512-0190,-7.2
 D512-0214,-7.2
 D512-0244,-7.2
 D537-0070,-7.2
 D537-0118,-7.2
 D537-0140,-7.2
 D537-0167,-7.2
 D537-0184,-7.2
 D537-0191,-7.2
 D537-0228,-7.2
 D537-0252,-7.2
 D537-0258,-7.2
 D537-0275,-7.2
 D537-0305,-7.2
 D537-0453,-7.2
 D537-0458,-7.2
 D537-0521,-7.2
 D537-0538,-7.2
 D537-0549,-7.2
 D549-2140,-7.2
 D560-0113,-7.2
 D715-0067,-7.2
 D715-0133,-7.2
 D715-0818,-7.2
 D715-1400,-7.2
 D718-0053,-7.2
 D718-0447,-7.2
 D718-0469,-7.2
 D718-0747,-7.2
 D718-1227,-7.2
 D718-1271,-7.2
 E223-0669,-7.2
 E223-0728,-7.2
 E223-0854,-7.2
 E223-0866,-7.2
 E223-0976,-7.2
 E223-0979,-7.2
 E223-1057,-7.2
 E223-1089,-7.2
 E223-1492,-7.2
 E223-1590,-7.2
 E223-1851,-7.2
 E223-2191,-7.2
 E223-2193,-7.2
 E223-3538,-7.2
 E223-3846,-7.2
 E224-0846,-7.2
 E856-3096,-7.2
 E856-3142,-7.2
 F042-1059,-7.2
 F048-0011,-7.2
 F065-0518,-7.2
 F065-0563,-7.2
 F116-0026,-7.2
 F116-0656,-7.2
 F117-0290,-7.2
 F117-0293,-7.2
 F117-0302,-7.2
 F234-0280,-7.2
 F234-0322,-7.2
 F234-0423,-7.2
 F234-1474,-7.2
 F305-1035,-7.2
 F305-1102,-7.2
 F345-0181,-7.2
 F345-0199,-7.2
 F345-0214,-7.2
 F345-0324,-7.2
 F345-0339,-7.2
 F345-0390,-7.2
 F345-0571,-7.2
 F345-0581,-7.2
 F345-0618,-7.2
 F345-0908,-7.2
 F345-1087,-7.2
 F345-1179,-7.2
 F345-1180,-7.2
 F345-1191,-7.2
 F345-1198,-7.2
 F345-1235,-7.2
 F345-1815,-7.2
 F345-1854,-7.2
 F345-1888,-7.2
 F345-1899,-7.2
 F345-1923,-7.2
 F345-2045,-7.2
 F345-2063,-7.2
 F345-2105,-7.2
 F345-2109,-7.2
 F345-2733,-7.2
 F345-2806,-7.2
 F345-3097,-7.2
 F345-3124,-7.2
 F345-3146,-7.2
 F345-3152,-7.2
 F345-3779,-7.2
 F362-0143,-7.2
 F362-0368,-7.2
 F362-0594,-7.2
 F362-0922,-7.2
 F362-1607,-7.2
 F362-1708,-7.2
 F426-0138,-7.2
 F426-0165,-7.2
 F426-0180,-7.2
 F426-0275,-7.2
 F426-0300,-7.2
 F426-0301,-7.2
 F426-0402,-7.2
 F426-0422,-7.2
 F448-0620,-7.2
 F448-1041,-7.2
 F512-0194,-7.2
 F512-0249,-7.2
 F512-0591,-7.2
 F512-0610,-7.2
 F512-0622,-7.2
 F512-0641,-7.2
 F512-0646,-7.2
 F512-0663,-7.2
 F512-0670,-7.2
 F512-0671,-7.2
 F512-0686,-7.2
 F512-0760,-7.2
 F512-1053,-7.2
 F512-1059,-7.2
 F512-1071,-7.2
 F512-1074,-7.2
 F512-1101,-7.2
 F512-1122,-7.2
 F512-1476,-7.2
 F512-1480,-7.2
 F512-1491,-7.2
 F512-1505,-7.2
 F512-1540,-7.2
 F512-1541,-7.2
 F512-1552,-7.2
 F512-1559,-7.2
 F512-1607,-7.2
 F512-1616,-7.2
 F512-1625,-7.2
 F512-1626,-7.2
 F512-1663,-7.2
 F531-0909,-7.2
 F533-0134,-7.2
 F533-0161,-7.2
 F533-0184,-7.2
 F580-0456,-7.2
 F580-0599,-7.2
 F580-0624,-7.2
 F580-0626,-7.2
 F580-0647,-7.2
 F580-0686,-7.2
 F580-1925,-7.2
 F602-0013,-7.2
 F602-0882,-7.2
 F602-0948,-7.2
 F602-1031,-7.2
 F602-1055,-7.2
 F602-1167,-7.2
 F602-1179,-7.2
 F602-1911,-7.2
 F602-1915,-7.2
 F602-2014,-7.2
 F630-0792,-7.2
 F630-0816,-7.2
 F630-0822,-7.2
 F630-0878,-7.2
 F630-0901,-7.2
 F630-0926,-7.2
 F632-0086,-7.2
 F632-0151,-7.2
 F632-0450,-7.2
 F632-0504,-7.2
 F632-0624,-7.2
 F632-1371,-7.2
 F633-0124,-7.2
 F633-0231,-7.2
 F633-0941,-7.2
 F681-0018,-7.2
 F681-0278,-7.2
 F681-0301,-7.2
 F681-0596,-7.2
 F687-1057,-7.2
 F687-1080,-7.2
 F699-0021,-7.2
 F699-0047,-7.2
 F699-0115,-7.2
 F699-0217,-7.2
 F699-0232,-7.2
 F699-0246,-7.2
 F699-0250,-7.2
 F699-0283,-7.2
 F699-0412,-7.2
 F699-0446,-7.2
 F699-0456,-7.2
 F699-0518,-7.2
 F699-0528,-7.2
 F699-0628,-7.2
 F699-0719,-7.2
 F699-0726,-7.2
 F699-0774,-7.2
 F699-0846,-7.2
 F699-0898,-7.2
 F699-1211,-7.2
 F699-1234,-7.2
 F699-1319,-7.2
 F708-0221,-7.2
 F708-0278,-7.2
 F708-0365,-7.2
 F710-0216,-7.2
 F720-0605,-7.2
 F720-0669,-7.2
 F720-0898,-7.2
 F720-1225,-7.2
 F720-1328,-7.2
 F726-1353,-7.2
 F817-1219,-7.2
 F817-1321,-7.2
 F817-1595,-7.2
 F817-1669,-7.2
 F817-1785,-7.2
 F817-1977,-7.2
 F817-2125,-7.2
 F820-2100,-7.2
 F820-2134,-7.2
 F828-1219,-7.2
 F828-1253,-7.2
 F828-1390,-7.2
 F828-1408,-7.2
 F828-3133,-7.2
 F828-3150,-7.2
 F862-0265,-7.2
 F862-0328,-7.2
 F862-0388,-7.2
 F869-1334,-7.2
 F891-0295,-7.2
 F894-0141,-7.2
 F894-0941,-7.2
 F899-1669,-7.2
 F899-1678,-7.2
 F899-1753,-7.2
 G269-0069,-7.2
 G269-0134,-7.2
 G269-0146,-7.2
 G269-0160,-7.2
 G269-0195,-7.2
 G269-0221,-7.2
 G269-0254,-7.2
 G269-0263,-7.2
 G269-0277,-7.2
 G269-0300,-7.2
 G269-0324,-7.2
 G269-0388,-7.2
 G269-0404,-7.2
 G282-0795,-7.2
 G282-1642,-7.2
 G282-1781,-7.2
 G282-1959,-7.2
 G282-2037,-7.2
 G282-2066,-7.2
 G282-2116,-7.2
 G282-2173,-7.2
 G282-2227,-7.2
 G282-2257,-7.2
 G282-3041,-7.2
 G282-3280,-7.2
 G282-6381,-7.2
 G282-6590,-7.2
 G282-6679,-7.2
 G282-6711,-7.2
 G282-6866,-7.2
 G282-6886,-7.2
 G282-6890,-7.2
 G282-6892,-7.2
 G282-6917,-7.2
 G282-7015,-7.2
 G282-7016,-7.2
 G282-7074,-7.2
 G282-7103,-7.2
 G282-7227,-7.2
 G282-7229,-7.2
 G282-7273,-7.2
 G282-7290,-7.2
 G282-8172,-7.2
 G282-8173,-7.2
 G282-8180,-7.2
 G282-8199,-7.2
 G282-8255,-7.2
 G282-8414,-7.2
 G282-8427,-7.2
 G282-8430,-7.2
 G340-0828,-7.2
 G340-0981,-7.2
 G373-2715,-7.2
 G373-2729,-7.2
 G404-1245,-7.2
 G404-1573,-7.2
 G404-1598,-7.2
 G404-1792,-7.2
 G404-1966,-7.2
 G404-1988,-7.2
 G404-2041,-7.2
 G404-2042,-7.2
 G404-2092,-7.2
 G404-2384,-7.2
 G404-2434,-7.2
 G404-2553,-7.2
 G404-2563,-7.2
 G404-2828,-7.2
 G404-2914,-7.2
 G404-3095,-7.2
 G430-2862,-7.2
 G430-2863,-7.2
 G430-2864,-7.2
 G430-2870,-7.2
 G430-3080,-7.2
 G430-3081,-7.2
 G430-3091,-7.2
 G504-0531,-7.2
 G631-1731,-7.2
 G639-1208,-7.2
 G639-1726,-7.2
 G639-1735,-7.2
 G639-1988,-7.2
 G639-2363,-7.2
 G639-2428,-7.2
 G639-2491,-7.2
 G639-2499,-7.2
 G639-2512,-7.2
 G639-3336,-7.2
 G640-0303,-7.2
 G640-1134,-7.2
 G672-0083,-7.2
 G672-0085,-7.2
 G672-0092,-7.2
 G672-0102,-7.2
 G672-0124,-7.2
 G672-0126,-7.2
 G672-0165,-7.2
 G672-0306,-7.2
 G672-0320,-7.2
 G673-0128,-7.2
 G706-1889,-7.2
 G781-0865,-7.2
 G791-0242,-7.2
 G791-0423,-7.2
 G791-0860,-7.2
 G792-0047,-7.2
 G792-0067,-7.2
 G792-0357,-7.2
 G792-0490,-7.2
 G792-0491,-7.2
 G792-0507,-7.2
 G792-0512,-7.2
 G792-0545,-7.2
 G792-0604,-7.2
 G792-0612,-7.2
 G792-0959,-7.2
 G792-1160,-7.2
 G792-1374,-7.2
 G792-1421,-7.2
 G792-1513,-7.2
 G792-1643,-7.2
 G792-2067,-7.2
 G792-2254,-7.2
 G792-2265,-7.2
 G792-2335,-7.2
 G792-2501,-7.2
 G792-2536,-7.2
 G793-0451,-7.2
 G793-0462,-7.2
 G793-0470,-7.2
 G793-0475,-7.2
 G793-0485,-7.2
 G793-0575,-7.2
 G793-0642,-7.2
 G793-0665,-7.2
 G857-1800,-7.2
 G857-1819,-7.2
 G907-0234,-7.2
 G907-0261,-7.2
 G907-0404,-7.2
 G907-0485,-7.2
 G907-0512,-7.2
 G907-1193,-7.2
 G907-1212,-7.2
 G907-1347,-7.2
 G909-0101,-7.2
 G909-0106,-7.2
 G909-0111,-7.2
 G937-0451,-7.2
 G937-0549,-7.2
 G937-0577,-7.2
 G937-0630,-7.2
 J009-0026,-7.2
 J009-0028,-7.2
 J009-0032,-7.2
 J009-0034,-7.2
 J009-0058,-7.2
 J009-0089,-7.2
 J009-0208,-7.2
 J009-0291,-7.2
 J009-0292,-7.2
 J009-0297,-7.2
 J009-0312,-7.2
 J009-0360,-7.2
 J009-0472,-7.2
 J009-1100,-7.2
 J009-1119,-7.2
 J009-1137,-7.2
 J009-1147,-7.2
 J009-1169,-7.2
 J009-1178,-7.2
 J009-1202,-7.2
 J009-1297,-7.2
 J009-1391,-7.2
 J009-1409,-7.2
 J009-1424,-7.2
 J009-1572,-7.2
 J009-1682,-7.2
 J009-1696,-7.2
 J009-1705,-7.2
 J009-1731,-7.2
 J009-1766,-7.2
 J009-2226,-7.2
 J009-2228,-7.2
 J009-2232,-7.2
 J009-2233,-7.2
 J009-2288,-7.2
 J014-0185,-7.2
 J031-0065,-7.2
 J031-0215,-7.2
 J031-0267,-7.2
 J031-0417,-7.2
 J031-0452,-7.2
 J031-0584,-7.2
 J031-0617,-7.2
 J031-0644,-7.2
 J031-1042,-7.2
 J031-1091,-7.2
 J031-1288,-7.2
 J031-1350,-7.2
 J031-1369,-7.2
 J031-1380,-7.2
 J031-1384,-7.2
 J031-1413,-7.2
 J031-1441,-7.2
 J031-1507,-7.2
 J031-1527,-7.2
 J031-1710,-7.2
 J031-1718,-7.2
 J031-1811,-7.2
 J031-1877,-7.2
 J031-1914,-7.2
 J031-2026,-7.2
 J031-2153,-7.2
 J031-2155,-7.2
 J031-2157,-7.2
 J031-2161,-7.2
 J031-2172,-7.2
 J031-2239,-7.2
 J031-2284,-7.2
 J075-4306,-7.2
 J097-0327,-7.2
 J098-0015,-7.2
 J098-0050,-7.2
 J098-0057,-7.2
 J098-0103,-7.2
 J098-0135,-7.2
 J098-0140,-7.2
 J098-0150,-7.2
 J098-0156,-7.2
 J098-0176,-7.2
 J098-0536,-7.2
 J098-0563,-7.2
 J098-0565,-7.2
 J098-0580,-7.2
 J098-0595,-7.2
 J098-0602,-7.2
 J098-0614,-7.2
 J098-0624,-7.2
 J098-0626,-7.2
 J098-0641,-7.2
 J098-0658,-7.2
 J098-0659,-7.2
 J098-0664,-7.2
 J098-0670,-7.2
 J098-0672,-7.2
 J098-1254,-7.2
 J098-1278,-7.2
 J098-1284,-7.2
 J098-1289,-7.2
 J098-1320,-7.2
 J098-1379,-7.2
 J098-1399,-7.2
 J098-1415,-7.2
 J098-1417,-7.2
 L056-0009,-7.2
 L056-0238,-7.2
 L154-0052,-7.2
 L154-0133,-7.2
 L155-0109,-7.2
 L155-0114,-7.2
 L155-0143,-7.2
 L228-0789,-7.2
 L228-0830,-7.2
 L228-0833,-7.2
 L228-0840,-7.2
 L228-0848,-7.2
 L228-0853,-7.2
 L228-0878,-7.2
 L228-0890,-7.2
 L228-0918,-7.2
 L228-0942,-7.2
 L228-0975,-7.2
 L230-0025,-7.2
 L230-0028,-7.2
 L249-1135,-7.2
 L249-1350,-7.2
 L249-1583,-7.2
 L249-1719,-7.2
 L249-1737,-7.2
 L251-0020,-7.2
 L251-0051,-7.2
 L251-0085,-7.2
 L251-0091,-7.2
 L251-0118,-7.2
 L251-0125,-7.2
 L251-0161,-7.2
 L251-0198,-7.2
 L251-0285,-7.2
 L251-1168,-7.2
 L251-1216,-7.2
 L279-0121,-7.2
 L279-0124,-7.2
 L279-0137,-7.2
 L279-0409,-7.2
 L279-0458,-7.2
 L279-0507,-7.2
 L279-0509,-7.2
 L279-0713,-7.2
 L279-0715,-7.2
 L279-0730,-7.2
 L279-0755,-7.2
 L287-1256,-7.2
 L295-1721,-7.2
 L306-0164,-7.2
 L306-0285,-7.2
 L306-0400,-7.2
 L306-0411,-7.2
 L306-0416,-7.2
 L306-0435,-7.2
 L306-0487,-7.2
 L306-0534,-7.2
 L306-0557,-7.2
 L306-0569,-7.2
 L306-0806,-7.2
 L306-0821,-7.2
 L306-0838,-7.2
 L306-0839,-7.2
 L306-0851,-7.2
 L306-0888,-7.2
 L306-0908,-7.2
 L306-0913,-7.2
 L306-0942,-7.2
 L306-0955,-7.2
 L306-1204,-7.2
 L306-1210,-7.2
 L306-1219,-7.2
 L306-1233,-7.2
 L306-1240,-7.2
 L306-1320,-7.2
 L306-1348,-7.2
 L306-1433,-7.2
 L306-1817,-7.2
 L306-1843,-7.2
 L306-1872,-7.2
 L306-1997,-7.2
 L307-1721,-7.2
 L309-1219,-7.2
 L309-1300,-7.2
 L325-0176,-7.2
 L325-0216,-7.2
 L325-0312,-7.2
 L325-0368,-7.2
 L325-0374,-7.2
 L325-0451,-7.2
 L325-0452,-7.2
 L325-0496,-7.2
 L325-0509,-7.2
 L325-0515,-7.2
 L325-0626,-7.2
 L325-0645,-7.2
 L325-0670,-7.2
 L326-0054,-7.2
 L326-0068,-7.2
 L326-0694,-7.2
 L327-3651,-7.2
 L328-0149,-7.2
 L328-0286,-7.2
 L328-0428,-7.2
 L328-0471,-7.2
 L328-0544,-7.2
 L381-0290,-7.2
 L381-0291,-7.2
 L381-1219,-7.2
 L381-1261,-7.2
 L381-1265,-7.2
 L381-1267,-7.2
 L381-1268,-7.2
 L381-1272,-7.2
 L381-1278,-7.2
 L381-1287,-7.2
 L381-1294,-7.2
 L381-1297,-7.2
 L381-1300,-7.2
 L381-1345,-7.2
 L381-1354,-7.2
 L413-0019,-7.2
 L413-0082,-7.2
 L413-0165,-7.2
 L413-0310,-7.2
 L413-0373,-7.2
 L413-0515,-7.2
 L413-0516,-7.2
 L413-0552,-7.2
 L426-1933,-7.2
 L426-1965,-7.2
 L426-2473,-7.2
 L426-2731,-7.2
 L436-3787,-7.2
 L456-0044,-7.2
 L471-0542,-7.2
 L482-1679,-7.2
 L482-1763,-7.2
 L483-0024,-7.2
 L483-0034,-7.2
 L483-0184,-7.2
 L483-0227,-7.2
 L483-0472,-7.2
 L483-0706,-7.2
 L483-0707,-7.2
 L505-2383,-7.2
 L505-2387,-7.2
 L505-2393,-7.2
 L505-2417,-7.2
 L505-2427,-7.2
 L505-2459,-7.2
 L505-2495,-7.2
 L505-2533,-7.2
 L505-2694,-7.2
 L505-2695,-7.2
 L565-0201,-7.2
 L565-0334,-7.2
 L565-0336,-7.2
 L565-0513,-7.2
 L565-0613,-7.2
 L565-0829,-7.2
 L566-0117,-7.2
 L566-0124,-7.2
 L566-0132,-7.2
 L566-0211,-7.2
 L566-0213,-7.2
 L566-0221,-7.2
 L566-0348,-7.2
 L566-0386,-7.2
 L566-0423,-7.2
 L566-0445,-7.2
 L566-0485,-7.2
 L566-0534,-7.2
 L567-0012,-7.2
 L567-0043,-7.2
 L567-0072,-7.2
 L567-0205,-7.2
 L567-0222,-7.2
 L567-0287,-7.2
 L567-0292,-7.2
 L567-0387,-7.2
 L567-0425,-7.2
 L589-1332,-7.2
 L589-1474,-7.2
 L589-1477,-7.2
 L589-1503,-7.2
 L589-1517,-7.2
 L589-1999,-7.2
 L589-2752,-7.2
 L589-2753,-7.2
 L589-2772,-7.2
 L589-2999,-7.2
 L589-3045,-7.2
 L632-0858,-7.2
 L632-1070,-7.2
 L632-1191,-7.2
 L632-1198,-7.2
 L678-0041,-7.2
 L678-0057,-7.2
 L678-0114,-7.2
 L678-0142,-7.2
 L678-0165,-7.2
 L678-0171,-7.2
 L678-0173,-7.2
 L678-0183,-7.2
 L678-0186,-7.2
 L678-0195,-7.2
 L678-0225,-7.2
 L678-0243,-7.2
 L678-0254,-7.2
 L678-0275,-7.2
 L678-0324,-7.2
 L678-0326,-7.2
 L678-0336,-7.2
 L678-0363,-7.2
 L678-0423,-7.2
 L678-0430,-7.2
 L702-0003,-7.2
 L705-0031,-7.2
 L705-0072,-7.2
 L705-0093,-7.2
 L705-0128,-7.2
 L705-0159,-7.2
 L705-0234,-7.2
 L705-0423,-7.2
 L705-0451,-7.2
 L705-0454,-7.2
 L705-0483,-7.2
 L705-0535,-7.2
 L705-0571,-7.2
 L705-0613,-7.2
 L705-0626,-7.2
 L705-0811,-7.2
 L705-0833,-7.2
 L705-1334,-7.2
 L705-1410,-7.2
 L705-2365,-7.2
 L705-2391,-7.2
 L705-2403,-7.2
 L705-2499,-7.2
 L705-2545,-7.2
 L705-2589,-7.2
 L707-0106,-7.2
 L707-0192,-7.2
 L707-0220,-7.2
 L707-0455,-7.2
 L707-0826,-7.2
 L707-0892,-7.2
 L707-0926,-7.2
 L707-0950,-7.2
 L707-0996,-7.2
 L707-1032,-7.2
 L707-1275,-7.2
 L707-1389,-7.2
 L707-2057,-7.2
 L707-2149,-7.2
 L707-2185,-7.2
 L707-2211,-7.2
 L711-0142,-7.2
 L711-0217,-7.2
 L711-0257,-7.2
 L711-0358,-7.2
 L711-0453,-7.2
 L711-0651,-7.2
 L711-0695,-7.2
 L711-0784,-7.2
 L711-0884,-7.2
 L711-0890,-7.2
 L711-0962,-7.2
 L715-0741,-7.2
 L740-0685,-7.2
 L740-0714,-7.2
 L766-0385,-7.2
 L865-0015,-7.2
 L865-0016,-7.2
 L865-0030,-7.2
 L865-0032,-7.2
 L865-0035,-7.2
 L865-0061,-7.2
 L865-0071,-7.2
 L865-0088,-7.2
 L865-0117,-7.2
 L865-1518,-7.2
 L865-1549,-7.2
 L865-1588,-7.2
 L865-1644,-7.2
 L865-1660,-7.2
 L865-1666,-7.2
 L865-1669,-7.2
 L865-1705,-7.2
 L865-1707,-7.2
 L865-1759,-7.2
 L865-1804,-7.2
 L865-1810,-7.2
 L865-1842,-7.2
 L865-1876,-7.2
 L865-1932,-7.2
 L865-1945,-7.2
 L865-1946,-7.2
 L893-0587,-7.2
 L894-0023,-7.2
 L894-0024,-7.2
 L894-0041,-7.2
 L894-0042,-7.2
 L894-0043,-7.2
 L894-0056,-7.2
 L894-0105,-7.2
 L894-0107,-7.2
 L894-0120,-7.2
 L894-0163,-7.2
 L894-0168,-7.2
 L894-0216,-7.2
 L894-0263,-7.2
 L894-0317,-7.2
 L894-0334,-7.2
 L894-0383,-7.2
 L894-0411,-7.2
 L900-0681,-7.2
 L900-0690,-7.2
 L925-0533,-7.2
 M116-0057,-7.2
 M116-0466,-7.2
 M116-0522,-7.2
 M116-0544,-7.2
 M116-0555,-7.2
 M116-0587,-7.2
 M116-0619,-7.2
 M116-0646,-7.2
 M116-0771,-7.2
 M116-1801,-7.2
 M116-2285,-7.2
 M116-2287,-7.2
 M116-2707,-7.2
 M116-2772,-7.2
 M116-2783,-7.2
 M116-2787,-7.2
 M116-2789,-7.2
 M116-2842,-7.2
 M116-2876,-7.2
 M136-0255,-7.2
 M136-0268,-7.2
 M136-0269,-7.2
 M136-0274,-7.2
 M136-0304,-7.2
 M136-0354,-7.2
 M136-0369,-7.2
 M136-0529,-7.2
 M136-0604,-7.2
 M136-0616,-7.2
 M136-0639,-7.2
 M136-0716,-7.2
 M136-0734,-7.2
 M145-0130,-7.2
 M145-0195,-7.2
 M145-0207,-7.2
 M145-0209,-7.2
 M145-0215,-7.2
 M145-0279,-7.2
 M145-0282,-7.2
 M145-0308,-7.2
 M145-0333,-7.2
 M145-0342,-7.2
 M216-0309,-7.2
 M274-1193,-7.2
 M276-2101,-7.2
 M276-2117,-7.2
 M276-2120,-7.2
 M284-0300,-7.2
 M284-0433,-7.2
 M284-0864,-7.2
 M284-0973,-7.2
 M284-1387,-7.2
 M290-1983,-7.2
 M291-3768,-7.2
 M378-0092,-7.2
 M378-0225,-7.2
 M378-0514,-7.2
 M379-0512,-7.2
 M379-0544,-7.2
 M379-0613,-7.2
 M379-0633,-7.2
 M379-0680,-7.2
 M379-0691,-7.2
 M379-0729,-7.2
 M379-0902,-7.2
 M410-0056,-7.2
 M513-2247,-7.2
 M513-2294,-7.2
 M560-0038,-7.2
 M560-0100,-7.2
 M560-0112,-7.2
 M560-0216,-7.2
 M560-0270,-7.2
 M560-0395,-7.2
 M560-0448,-7.2
 M560-0515,-7.2
 M560-1437,-7.2
 M563-0041,-7.2
 M563-0616,-7.2
 M563-0669,-7.2
 M563-0803,-7.2
 M563-1128,-7.2
 M563-1168,-7.2
 M617-0247,-7.2
 M617-0403,-7.2
 M617-0427,-7.2
 M617-0877,-7.2
 M617-1160,-7.2
 M617-1257,-7.2
 M617-1271,-7.2
 M617-1281,-7.2
 M617-1289,-7.2
 M617-1290,-7.2
 M665-0900,-7.2
 M667-1052,-7.2
 M675-0667,-7.2
 M675-0751,-7.2
 M675-0812,-7.2
 M676-0738,-7.2
 M676-0740,-7.2
 M676-0743,-7.2
 M678-0124,-7.2
 M678-0253,-7.2
 M678-0507,-7.2
 M950-1775,-7.2
 M952-0839,-7.2
 M952-0852,-7.2
 M952-0875,-7.2
 M952-0921,-7.2
 M955-0758,-7.2
 M955-0777,-7.2
 M955-0814,-7.2
 P025-0691,-7.2
 P025-0751,-7.2
 P166-1900,-7.2
 P166-2240,-7.2
 P169-0879,-7.2
 P257-0240,-7.2
 P257-0258,-7.2
 P257-0295,-7.2
 P257-0307,-7.2
 P257-0311,-7.2
 P257-0329,-7.2
 P257-0343,-7.2
 P257-0461,-7.2
 P257-0472,-7.2
 P257-0503,-7.2
 P257-0622,-7.2
 P257-0834,-7.2
 P257-0844,-7.2
 P257-0894,-7.2
 P257-0909,-7.2
 P257-0917,-7.2
 P257-0937,-7.2
 P257-0961,-7.2
 P257-0969,-7.2
 P257-0986,-7.2
 P257-1013,-7.2
 P257-1146,-7.2
 P271-0040,-7.2
 P271-0054,-7.2
 P271-0136,-7.2
 P271-0157,-7.2
 P271-0189,-7.2
 P271-0191,-7.2
 P271-0196,-7.2
 P271-0197,-7.2
 P271-0221,-7.2
 P271-0443,-7.2
 P271-0455,-7.2
 P271-0456,-7.2
 P271-0499,-7.2
 P271-0579,-7.2
 P271-0601,-7.2
 P271-0602,-7.2
 P271-0668,-7.2
 P271-0730,-7.2
 P271-0875,-7.2
 P271-0889,-7.2
 P271-0984,-7.2
 P271-0997,-7.2
 P271-1016,-7.2
 P271-1066,-7.2
 P271-1078,-7.2
 P272-0116,-7.2
 P272-0117,-7.2
 P272-0189,-7.2
 P273-0335,-7.2
 P273-0341,-7.2
 P277-1197,-7.2
 P313-0607,-7.2
 P313-0634,-7.2
 P321-0129,-7.2
 P321-0379,-7.2
 P321-0392,-7.2
 P321-0575,-7.2
 P321-0607,-7.2
 P321-0620,-7.2
 P321-0621,-7.2
 P321-0631,-7.2
 P321-0723,-7.2
 P321-0741,-7.2
 P495-3775,-7.2
 P510-0094,-7.2
 P510-0097,-7.2
 P510-0357,-7.2
 P510-0623,-7.2
 P510-0627,-7.2
 P510-0654,-7.2
 P510-1070,-7.2
 P510-1088,-7.2
 P510-1327,-7.2
 P510-2057,-7.2
 P532-0275,-7.2
 P592-0741,-7.2
 P592-0761,-7.2
 P592-0938,-7.2
 P636-0361,-7.2
 P636-0380,-7.2
 P657-0791,-7.2
 P657-0851,-7.2
 P657-0865,-7.2
 P657-0873,-7.2
 P658-0761,-7.2
 P719-0644,-7.2
 T387-0354,-7.2
 T387-0594,-7.2
 T387-0627,-7.2
 T387-0631,-7.2
 T387-0650,-7.2
 T387-0659,-7.2
 T387-0667,-7.2
 T387-0668,-7.2
 T387-0728,-7.2
 T387-0774,-7.2
 T387-1090,-7.2
 T403-0025,-7.2
 T403-0253,-7.2
 T403-0527,-7.2
 T403-1233,-7.2
 T403-1412,-7.2
 T403-1442,-7.2
 T403-1546,-7.2
 T403-2320,-7.2
 T403-2368,-7.2
 T403-2379,-7.2
 T403-2383,-7.2
 T403-2451,-7.2
 T403-2454,-7.2
 T403-2482,-7.2
 T403-2570,-7.2
 T403-2579,-7.2
 T403-2611,-7.2
 T403-2622,-7.2
 T403-2707,-7.2
 T403-2709,-7.2
 T403-2734,-7.2
 T403-2737,-7.2
 T403-2821,-7.2
 T403-2827,-7.2
 T428-0694,-7.2
 T428-0706,-7.2
 T428-0722,-7.2
 T428-0829,-7.2
 Z250-1123,-7.2
 Z250-1127,-7.2
 Z250-1275,-7.2
 Z250-1281,-7.2
 Z250-1318,-7.2
 Z250-1348,-7.2
 Z250-1349,-7.2
 Z250-1357,-7.2
 Z250-1361,-7.2
 Z250-1362,-7.2
 Z250-1392,-7.2
 Z250-1393,-7.2
 Z250-1596,-7.2
 Z250-1605,-7.2
 Z250-1660,-7.2
 Z250-2560,-7.2
 Z250-2610,-7.2
 Z250-2691,-7.2
 Z341-0234,-7.2
 Z341-0481,-7.2
 Z341-0557,-7.2
 Z341-0655,-7.2
 Z341-0663,-7.2
 Z354-0022,-7.2
 Z354-0188,-7.2
 Z354-0543,-7.2
 D305-0092,-7.1
 D305-0101,-7.1
 D305-0108,-7.1
 D305-0125,-7.1
 D305-0126,-7.1
 D305-0138,-7.1
 D305-0142,-7.1
 D305-0271,-7.1
 D305-0276,-7.1
 D305-0307,-7.1
 D305-0309,-7.1
 D305-0635,-7.1
 D305-0806,-7.1
 D305-1293,-7.1
 D305-1318,-7.1
 D305-1322,-7.1
 D305-1325,-7.1
 D305-1327,-7.1
 D305-1369,-7.1
 D305-1370,-7.1
 D305-1375,-7.1
 D305-1383,-7.1
 D305-1393,-7.1
 D305-1397,-7.1
 D305-1404,-7.1
 D305-1406,-7.1
 D305-1413,-7.1
 D305-1431,-7.1
 D305-1449,-7.1
